CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
132,Cape Verde, , , , , , , , ,52.9, , , , , , ,61.3, , , , , , , 
140,Central African Republic, , , , , ,14.8, , , , ,27.9, , , , , ,19, , , , , , 
148,Chad, , , , , , , ,4.1, , ,7.9, , , ,2.8, , , , , ,4.8, , 
152,Chile, , , , , , , , , , , ,60.7, , , , ,64.2, , , , , , 
156,China, , ,84.6, , , , ,83.8, , , ,86.9, , , , ,84.6, , , , , , 
344,"China, Hong Kong Special Administrative Region", , ,86.2, , , , ,86, , , , ,86.2, , , , ,79.5, , , , , 
170,Colombia,66.1, , , , ,72.2, , , , ,76.9, , , , ,78.2, , , , ,79.1, , 
174,Comoros, , , , , , ,21, , , ,25.7, , , , , , , , , , , , 
178,Congo, , , , , , , , , , , , , , , ,44.3, , , , , , ,44.7
184,Cook Islands, , , , , , ,63.2, , ,43.2, , , , , , , , , , , , , 
188,Costa Rica, , , ,75, , , , , ,80, , , , , , , , , ,81.1,82.2, , 
384,Cote d'Ivoire, , , , ,11.4, , , , ,15, , , , , , ,12.9, , , , , ,18.2
192,Cuba, , , , , , , , , , ,73.3, , , , , ,72.6, , , , ,74.3, 
203,Czech Republic, ,78, ,68.9, , , ,72, , , , , , , ,78.2, , ,86.3, , , , 
180,Democratic Republic of the Congo, ,7.7, , , , , , , , , ,31.4, , , , , ,20.6, , ,17.7, , 
262,Djibouti, , , , , , , , , , , , ,9, , , ,17.8, , , , , , 
214,Dominican Republic, ,56.4, , , , ,63.7, , ,69.2,64.7, ,69.8, , , ,61.3,72.9, , , , , 
218,Ecuador, , , , ,56.8, , , , ,65.8, , , , ,72.7, , , , , , , , 
818,Egypt, ,47.6,47.1, , ,47.9, , ,51.7, ,56.1, , ,60, ,59.2, , ,60.3, , , , 
222,El Salvador, , , ,53.3, , , , ,60, , , , ,66.9, , , , ,72.3, , , , 
226,Equatorial Guinea, , , , , , , , , , ,10.1, , , , , , , , , , , , 
232,Eritrea, , , , , ,8, , , , , , ,8, , , , , , , , , , 
233,Estonia, , , , ,70.3, , , , , , , , , , ,63.4, , , , , , , 
231,Ethiopia,4.8, , , , , , ,3.3, , ,8.1, , , , ,14.7, , , , , ,28.6, 
250,France, , , , ,74.5, , , , , ,81.8, , , ,76.6,74.8, , ,76.4, , , , 
266,Gabon, , , , , , , , , , ,32.7, , , , , , , , , , , ,31.1
270,Gambia,11.8, , , , , , , , , ,9.5,17.5, , , , , , , , ,13.3, , 
268,Georgia, , , , , , , , , , ,40.5, , , , ,47.3,45.6, , ,35.5,53.4, , 
276,Germany, , ,70.1, , , , , , , , , , , , ,66.2, , , , , , , 
288,Ghana, , ,17.2,20.3, , , , ,15,22, , , ,25.2, , ,24.2, ,23.5, , , , 
300,Greece, , , , , , , , , ,61.3, ,76.2, , , , , , , , , , , 
308,Grenada,54.3, , , , , , , , , , , , , , , , , , , , , , 
316,Guam, , , , , , , , , , , , ,66.6, , , , , , , , , , 
320,Guatemala, , , , , ,31.4, , , ,38.2, , ,43.3, , , , , , , , , , 
324,Guinea, , , ,1.7, , , , , ,6.2, , , , , ,9.1, , , , , , ,5.6
624,Guinea-Bissau, , , , , , , , , , ,7.6, , , , , ,10.3, , , ,14.2, , 
328,Guyana, , ,38.2, , , , , , , ,37.3, , , , ,34.6, ,34.2, ,42.5, , , 
332,Haiti, , , , , ,18, , , , ,28.1, , , , , ,32, , , , , ,34.5
340,Honduras, , ,46.7, , , ,49.2, , , , ,61.6, , , , ,65.2, , , , , , 
348,Hungary, , , ,80.6, , , , , , , , , , , , , , , , , , , 
356,India, , , ,40.7, , , , , ,48.2,46.9, , , ,53, ,56.3, ,54.8, , , , 
360,Indonesia, ,49.7, ,53.1,54.7,54.2,54.2,57.4,55.4,55.4,54.8,52.5, ,60.3, ,57.9, ,61.4, , , , ,61.9
364,Iran (Islamic Republic of), , ,64.6,67.8,70,72.8,73.7,72.9, , ,73.8, ,73.3, , , , , , , , , , 
368,Iraq, , , , , , , , , , ,43.5, , , , , ,49.8, , , , ,52.5, 
372,Ireland, , , , , , , , ,77, , , ,75, , ,64.8, , , , , , , 
380,Italy, , , , , , ,62.7, , , , , , , , , , , , , , , , 
388,Jamaica, , , ,62, , , ,65.9, , , , , ,69, , , , , , , , , 
392,Japan,57.9, ,64, ,58.6, ,56.6,60.4,54.1, ,55.9, , , ,52,54.3, , , , , , , 
400,Jordan,40, , , , , , ,52.6, , , , ,55.8, , , , ,57.1, ,59.3, , , 
398,Kazakhstan, , , , , ,59.1, , , ,66.1, , , , , , ,50.7, , , , ,51, 
404,Kenya, , , ,32.7, , , , ,39, , , , ,39.3, , , , , ,45.5, , , 
296,Kiribati, , , , , , , , , , ,36.1, , , , , , , , ,22.3, , , 
408,"Korea, Democratic People's Republic of", , ,61.9, , , , ,67.3, , , , ,68.6, , , , , , , , , , 
410,"Korea, Republic of", ,79.4, , ,77.4, , ,80.5, , ,79.3, , ,84.5, ,80.2,79.6, , ,80, , , 
414,Kuwait, , , , ,49.8, ,50.2, , ,52, , , , , , , , , , , , , 
417,Kyrgyzstan, , , , , , , ,59.5, , , , , , , , ,47.8, , , , , , 
418,Lao People's Democratic Republic, , , ,18.6, ,20, , , , ,32.2, , , , ,38.4, , , , , , , 
428,Latvia, , , , , ,67.8, , , , , , , , , , , , , , , , , 
422,Lebanon, , , , , , ,61.1, , , ,62.7, , , ,58, , , , , , , , 
426,Lesotho, , ,23.2, , ,29.1, , , , ,30.4,40.6,38, , ,37.3, , , , ,47, , 
430,Liberia, , , , , , , , , , , , , , , , , ,11.4, , , , , 
434,Libyan Arab Jamahiriya, , , , , ,45.2, , , , , , , , , , , , , , , , , 
440,Lithuania, , , , , ,50.7, , , , , , , , , , ,62.9, , , , , , 
450,Madagascar, , ,16.7, , , , ,19.4, ,25,18.8, , , ,27.1, , , , ,39.9, , , 
454,Malawi, , ,13, , , ,21.9, , , ,30.6, , , ,32.5, ,41, , , ,46.1, , 
458,Malaysia, , , , ,55.1, , , , , , , , , ,49, , , , , , , , 
462,Maldives, ,29, , , , , , , ,42, , , , ,39, , , , ,34.7, , , 
466,Mali, , , , , , ,6.7, , , , ,8.1, , , , ,8.2, , , , , , 
470,Malta, , , ,85.8, , , , , , , , , , , , , , , , , , , 
584,Marshall Islands, , , , , , , , , , , , , , , , , ,44.6, , , , , 
478,Mauritania, ,4.1, , , , , , , , , ,8, , , , , ,9.3, , , , , 
480,Mauritius, ,74.6, , , , , , , , , , ,75.8, , , , , , , , , , 
484,Mexico, , ,63.1, , ,66.5, ,68.4, , , , , ,74.5, , ,70.9, , , , , , 
496,Mongolia, , , , ,57.3, , , ,59.9, ,67.4, , ,69, ,66, , ,55.2, ,55, , 
499,Montenegro, , , , , , , , , , ,52.7, , , , , ,39.4, , , , , , 
504,Morocco, , ,41.5, , ,50.3, ,58.4, , , , , , ,63, , , , , , ,67.4, 
508,Mozambique, , , , , , , ,5.6, , , , , , ,25.5, , , ,16.2, , ,11.6, 
104,Myanmar, ,16.8, , , , , ,32.7, , , ,37, , , , , ,41, , ,46, , 
516,Namibia, , ,28.9, , , , , , , ,43.7, , , , , , ,55.1, , , , , 
520,Nauru, , , , , , , , , , , , , , , , , ,35.6, , , , , 
524,Nepal, , ,24.1, , , ,28.5, , , ,37.3,39.3, , , , ,48, , , , ,49.7, 
528,Netherlands, , , ,78.5, , , , ,71, , , , ,67, , , , ,69, , , , 
554,New Zealand, , , , , ,75, , , , , , , , , , , , , , , , , 
558,Nicaragua, , , ,48.7, , , , ,60.3, , ,68.6, , , , , ,72.4, , , , , 
562,Niger, , ,4.4, , , , , ,8.2, ,14, , , , , ,11.2, , , , , ,13.9
566,Nigeria,6, , , ,13.4, , , , ,15.3, , , ,12.6, , , ,14.7,14.6, , ,14.1, 
578,Norway, , , , , , , , ,86.5, , , , , , ,88.4, , , , , , , 
512,Oman, , , , , ,23.7, , , , ,31.7, , , , , , , , , , , , 
586,Pakistan, ,11.8, ,21.9, ,17.8,13,23.9, ,17, ,27.6, ,32.1, , ,26,29.6,27, , , , 
585,Palau, , , , , , , , , , , , , ,32.8, , , , , , , , , 
591,Panama, , , , , , , , , , , , , , , , , , , ,52.2, , , 
598,Papua New Guinea, , , , , , , ,25.9, , , , , , , , , ,32.4, , , , , 
600,Paraguay,48.4, , , , , ,55.9, ,61.8, , , , , ,72.8, , , ,79.4, , , , 
604,Peru, , ,59, , , ,64.2, , , ,68.9, , , , , ,71.3, ,72.4,73.2,74.4,68.9, 
608,Philippines, , , ,40, ,50.7,48.1,47,47.8,49.3,47,49.5,48.8,48.9,49.3,49.3,50.6, ,50.7, , ,48.9, 
616,Poland, ,72.7, , , , , , , , , , , , , , , , , , , , , 
620,Portugal, , , , , , , ,78.8, , , , , , , , ,86.8, , , , , , 
630,Puerto Rico, , , , , , ,77.7, , , , , ,84.1, , , , , , , , , , 
634,Qatar, , , , , , , , ,43.2, , , , , , , , , , , , , , 
498,Republic of Moldova, , , , , , , ,73.7, , ,62.4, , , , ,67.8, , , , , , , 
638,Reunion,72.9, , , , , , ,66.6, , , , , , , , , , , , , , , 
642,Romania, , , ,57.3, , , , , ,63.8, , , , ,70.3,69.8, , , , , , , 
643,Russian Federation, , , ,62.5,66.8,63.4,65.3, , , , , , , ,83.8, , ,79.5, , , , , 
646,Rwanda, , ,21.2, , , ,13.7, , , ,13.2, , , , ,17.4, , ,36.4, , ,51.6, 
882,Samoa, , , , , , , , ,24.5, , , , , , , , , , ,28.7, , , 
678,Sao Tome and Principe, , , , , , , , , , ,29.3, , , , , ,30.7, , ,38.4, , , 
682,Saudi Arabia, , , , , , ,31.8, , ,20.8, , , , , , , ,23.8, , , , , 
686,Senegal, , , ,7.4, , , ,12.9, ,10.5, , , , , ,11.8, , , , , ,13.1, 
688,Serbia, , , , , , , , , , ,58.7, , , , , ,41.2, , , ,60.8, , 
694,Sierra Leone, , ,2.6, , , , , , , ,4.3, , , , ,5.3, , ,8.2, ,11, , 
702,Singapore, , ,65, , , , ,62, , , , , , , , , , , , , , , 
703,Slovakia, ,74, , , , , ,79.8, , , , , , , , , , , , , , , 
705,Slovenia, , , , , ,78.9, , , , , , , , , , , , , , , , , 
90,Solomon Islands, , , , , , , , , , , , , , , , , ,34.6, , , , , 
706,Somalia, , , , , , , , , ,7.9, , , , , , ,14.6, , , , , , 
710,South Africa, , , , , , , , ,56.3, , , , , ,59.9, , , , , , , , 
728,South Sudan, , , , , , , , , , , , , , , , ,3.5, , , , , , 
724,Spain, , , , , ,81.1, , , ,71.7, , , , , , ,65.7, , , , , , 
144,Sri Lanka, , , ,66.1, , , , , , ,70, , , , , , ,68.4, , , , , 
275,State of Palestine, , , , , , ,45.2, , , ,51.4, , , ,50.6, , ,50.2, , , , , 
736,Sudan (former),8.7, , ,9.9, , , , , ,7, , , , , , ,9.5, , , ,9, , 
740,Suriname, , ,48, , , , , , , ,42.1, , , , , ,45.6, , , , , , 
748,Swaziland, , , , , , , , , , ,27.7, ,40.1, , , , ,50.6, , ,65.2, , 
752,Sweden, , , , , , ,75.2, , , , , , , , , , , , , , , , 
756,Switzerland, , , , , ,82, , , , , , , , , , , , , , , , , 
760,Syrian Arab Republic, , , ,39.6, , , , , , , ,46.6, , , , ,58.3, , , , , , 
762,Tajikistan, , , , , , , , , , ,33.9, , , , ,37.9, ,37.1, , , , ,27.9
764,Thailand, , , ,73.9, , ,75.2,72.2, , , ,77.8, , , ,73.8,71.5, , ,79.6, , , 
626,Timor-Leste, ,25.1, , ,22.6, , ,26.7, , , ,8, ,10, , , ,19.8, , ,22.3, , 
768,Togo, , , , , , , , ,23.5, ,25.7, , , , , ,16.8, , , ,15.2, , 
780,Trinidad and Tobago, , , , , , , , , , ,38.2, , , , , ,42.5, , , , , , 
788,Tunisia, , , , , ,60, , , , ,65.5,62.6, , , , ,60.2, , , , , ,63
792,Turkey, , , ,62.6, , , , ,63.9, , , , ,71, , , , ,73, , , , 
795,Turkmenistan, , , , , , , , , , ,61.8, , , , , , , , , , , , 
798,Tuvalu, , , , , , , , , , , , , , , , , ,30.5, , , , , 
800,Uganda, , , , , ,14.8, , , , , ,22.8, , , ,19.7,23.7, , , , ,30, 
804,Ukraine, , , , , , , , , ,67.5,71.6, , , , ,65.6, ,66.7, , , , , 
784,United Arab Emirates, , , , , ,27.5, , , , , , , , , , , , , , , , , 
826,United Kingdom, ,70, ,82, ,82, , ,74,82,76,80,83,84,84,82,82,84,82,84, , , 
834,United Republic of Tanzania, , ,10.4, ,20.4, ,18.4, , ,25.4, , , , ,28.2,26.4, , , , ,34.4, , 
840,United States,70.7, , , , ,76.4, , , , , , ,72.8, , , , , ,77.1, ,76.4, , 
850,United States Virgin Islands, , , , , , , , , , , , ,78.4, , , , , , , , , , 
858,Uruguay, , , , , , , , , , , , , , ,77, , , , , , , , 
860,Uzbekistan, , , , , , ,55.6, , , ,67.2, ,67.7, , , ,64.9, , , , , , 
548,Vanuatu, , , , , ,39, , , , , , , , , , , ,38.4, , , , , 
862,Venezuela, , , ,58, , , , ,70.3, , , , , , , , , , , , , , 
704,Viet Nam, , , , ,65, , ,75.3,71.9, ,74.2,73.9,78.5,75.3,75.7,76.8,75.7,79,79.4, ,78,77.8, 
887,Yemen, , ,9.7, , , , ,20.8, , , , , ,23.1, , ,27.7, , , , , , 
894,Zambia, , ,15.2, , , , ,25.9, ,22, , ,34.2, , , , ,40.8, , , , , 
716,Zimbabwe, , , , ,48.1, , , , ,53.5, , , , , , ,60.2, , , , ,58.5, 
,,,,,,,,,,,,,,,,,,,,,,,,
Code, FootnoteText,,,,,,,,,,,,,,,,,,,,,,,
1,Excluding the state of Tripura.,,,,,,,,,,,,,,,,,,,,,,,
2,Estimate.,,,,,,,,,,,,,,,,,,,,,,,
3,Adjusted.,,,,,,,,,,,,,,,,,,,,,,,
4,Data pertain to nationals of the country.,,,,,,,,,,,,,,,,,,,,,,,
5,Data pertain to Peninsular Malaysia.,,,,,,,,,,,,,,,,,,,,,,,
6,Data pertain to women aged 10 to 49.,,,,,,,,,,,,,,,,,,,,,,,
7,Data pertain to women aged 12 to 49.,,,,,,,,,,,,,,,,,,,,,,,
8,Data pertain to women aged 15 or over.,,,,,,,,,,,,,,,,,,,,,,,
9,Data pertain to women aged 15 to 44.,,,,,,,,,,,,,,,,,,,,,,,
10,Data pertain to women aged 15 to 45.,,,,,,,,,,,,,,,,,,,,,,,
11,Data pertain to women aged 15 to 50.,,,,,,,,,,,,,,,,,,,,,,,
12,Data pertain to women aged 15 to 54.,,,,,,,,,,,,,,,,,,,,,,,
13,Data pertain to women aged 16 to 45.,,,,,,,,,,,,,,,,,,,,,,,
14,Data pertain to women aged 16 to 49.,,,,,,,,,,,,,,,,,,,,,,,
15,Data pertain to women aged 16 to 59.,,,,,,,,,,,,,,,,,,,,,,,
16,Data pertain to women aged 18 to 34.,,,,,,,,,,,,,,,,,,,,,,,
17,Data pertain to women aged 18 to 41.,,,,,,,,,,,,,,,,,,,,,,,
18,Data pertain to women aged 18 to 42.,,,,,,,,,,,,,,,,,,,,,,,
19,Data pertain to women aged 18 to 44.,,,,,,,,,,,,,,,,,,,,,,,
20,Data pertain to women aged 18 to 45.,,,,,,,,,,,,,,,,,,,,,,,
21,Data pertain to women aged 18 to 49.,,,,,,,,,,,,,,,,,,,,,,,
22,Data pertain to women aged 18 to 50.,,,,,,,,,,,,,,,,,,,,,,,
23,Data pertain to women aged 20 to 39.,,,,,,,,,,,,,,,,,,,,,,,
24,Data pertain to women aged 20 to 44.,,,,,,,,,,,,,,,,,,,,,,,
25,Data pertain to women aged 20 to 45.,,,,,,,,,,,,,,,,,,,,,,,
26,Data pertain to women aged 20 to 49.,,,,,,,,,,,,,,,,,,,,,,,
27,Data pertain to women aged 21 to 39.,,,,,,,,,,,,,,,,,,,,,,,
28,Data pertain to women aged less than 50.,,,,,,,,,,,,,,,,,,,,,,,
29,"Excluding Eritrea, Tigray, Asseb, Ogaden, parts of Gondar and Wello and nomadic populations.",,,,,,,,,,,,,,,,,,,,,,,
30,Excluding Northern Ireland.,,,,,,,,,,,,,,,,,,,,,,,
31,Excluding the Northern Province.,,,,,,,,,,,,,,,,,,,,,,,
32,Preliminary data.,,,,,,,,,,,,,,,,,,,,,,,
33,Excluding the Northern and Eastern Province.,,,,,,,,,,,,,,,,,,,,,,,
34,Data pertain to pre-secession Northern Sudan.,,,,,,,,,,,,,,,,,,,,,,,
35,"Data pertain to pre-secession Sudan, including data for South Sudan.",,,,,,,,,,,,,,,,,,,,,,,
36,Excluding areas in the South zone.,,,,,,,,,,,,,,,,,,,,,,,
37,Data are not nationally-representative.,,,,,,,,,,,,,,,,,,,,,,,
38,Data pertain to a non-standard age or marital status group.,,,,,,,,,,,,,,,,,,,,,,,
39,Data pertain to a population subgroup.,,,,,,,,,,,,,,,,,,,,,,,
40,Data pertain to a specified time period for current use of contraception.,,,,,,,,,,,,,,,,,,,,,,,
41,Data pertain to men and women.,,,,,,,,,,,,,,,,,,,,,,,
42,Data pertain to most commonly used methods only.,,,,,,,,,,,,,,,,,,,,,,,
43,Data pertain to women aged 18 to 46.,,,,,,,,,,,,,,,,,,,,,,,
44,Data pertain to women aged 21 to 49.,,,,,,,,,,,,,,,,,,,,,,,
45,Excluding the six largest cities and five of 34 provinces.,,,,,,,,,,,,,,,,,,,,,,,
46,Figures by method do not add up to the total.,,,,,,,,,,,,,,,,,,,,,,,
47,Including some cases of sterilization for non-contraceptive reasons.,,,,,,,,,,,,,,,,,,,,,,,
48,"May include emergency contraception, female condom and modern methods not reported separately.",,,,,,,,,,,,,,,,,,,,,,,
49,Year of the survey: 1989 - 1990,,,,,,,,,,,,,,,,,,,,,,,
50,Year of the survey: 1990 - 1991,,,,,,,,,,,,,,,,,,,,,,,
51,Year of the survey: 1990 - 1992,,,,,,,,,,,,,,,,,,,,,,,
52,Year of the survey: 1991 - 1992,,,,,,,,,,,,,,,,,,,,,,,
53,Year of the survey: 1992 - 1993,,,,,,,,,,,,,,,,,,,,,,,
54,Year of the survey: 1993 - 1994,,,,,,,,,,,,,,,,,,,,,,,
55,Year of the survey: 1994 - 1995,,,,,,,,,,,,,,,,,,,,,,,
56,Year of the survey: 1995 - 1996,,,,,,,,,,,,,,,,,,,,,,,
57,Year of the survey: 1996 - 1997,,,,,,,,,,,,,,,,,,,,,,,
58,Year of the survey: 1997 - 1998,,,,,,,,,,,,,,,,,,,,,,,
59,Year of the survey: 1998 - 1999,,,,,,,,,,,,,,,,,,,,,,,
60,Year of the survey: 1999 - 2000,,,,,,,,,,,,,,,,,,,,,,,
61,Year of the survey: 2000 - 2001,,,,,,,,,,,,,,,,,,,,,,,
62,Year of the survey: 2001 - 2002,,,,,,,,,,,,,,,,,,,,,,,
63,Year of the survey: 2002 - 2003,,,,,,,,,,,,,,,,,,,,,,,
64,Year of the survey: 2002 - 2004,,,,,,,,,,,,,,,,,,,,,,,
65,Year of the survey: 2003 - 2004,,,,,,,,,,,,,,,,,,,,,,,
66,Year of the survey: 2004 - 2005,,,,,,,,,,,,,,,,,,,,,,,
67,Year of the survey: 2004 - 2006,,,,,,,,,,,,,,,,,,,,,,,
68,Year of the survey: 2005 - 2006,,,,,,,,,,,,,,,,,,,,,,,
69,Year of the survey: 2006 - 2007,,,,,,,,,,,,,,,,,,,,,,,
70,Year of the survey: 2006 - 2008,,,,,,,,,,,,,,,,,,,,,,,
71,Year of the survey: 2006 - 2010,,,,,,,,,,,,,,,,,,,,,,,
72,Year of the survey: 2007 - 2008,,,,,,,,,,,,,,,,,,,,,,,
73,Year of the survey: 2008 - 2009,,,,,,,,,,,,,,,,,,,,,,,
74,Year of the survey: 2008 - 2010,,,,,,,,,,,,,,,,,,,,,,,
75,Year of the survey: 2009 - 2010,,,,,,,,,,,,,,,,,,,,,,,
76,Year of the survey: 2010 - 2011,,,,,,,,,,,,,,,,,,,,,,,
77,Year of the survey: 2011 - 2012,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Type, Name,,,,,,,,,,,,,,,,,,,,,,,
C,Country Data,,,,,,,,,,,,,,,,,,,,,,,
CA,Country Adjusted,,,,,,,,,,,,,,,,,,,,,,,
E,Estimated,,,,,,,,,,,,,,,,,,,,,,,
M,Modeled,,,,,,,,,,,,,,,,,,,,,,,
G,Global monitoring data,,,,,,,,,,,,,,,,,,,,,,,
N,Not Relevant,,,,,,,,,,,,,,,,,,,,,,,
NA,Not Available,,,,,,,,,,,,,,,,,,,,,,,
