CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
352,Iceland,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
356,India,18,18,19,20,20,21,22,23,24,25,25,26,27,28,29,30,31,32,32,33,34,35
360,Indonesia,35,36,38,39,40,41,42,44,45,46,47,48,49,51,52,53,54,55,56,57,58,59
364,Iran,81,81,81,81,82,83,84,85,86,87,89,90,91,92,93,94,95,96,97,98,99,100
368,Iraq,,72,72,72,72,72,72,73,74,74,75,76,77,77,78,79,80,81,81,82,83,84
372,Ireland,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
376,Israel,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
380,Italy,,,,,,,,,,,,,,,,,,,,,,
388,Jamaica,79,79,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
392,Japan,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
400,Jordan,97,97,97,97,97,97,97,97,97,97,98,98,98,98,98,98,98,98,98,98,98,98
398,Kazakhstan,96,96,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
404,Kenya,25,25,25,25,26,26,26,26,26,27,27,27,27,28,28,28,28,28,29,29,29,29
296,Kiribati,28,28,29,30,30,31,31,32,33,33,34,35,35,36,36,37,37,37,38,38,39,39
408,"Korea, Democratic People's Republic of",,,53,53,53,53,53,55,57,59,61,63,65,67,68,70,72,74,76,78,80,82
410,"Korea, Republic of",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
414,Kuwait,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
417,Kyrgyzstan,,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
418,Lao People's Democratic Republic,,,,,20,20,21,21,22,25,28,31,34,37,40,43,46,49,53,56,59,62
428,Latvia,,,,,,,,79,79,79,79,79,79,79,79,79,79,79,79,79,,
422,Lebanon,,,,98,98,98,98,98,98,98,98,98,98,98,98,98,,,,,,
426,Lesotho,,,,,24,24,24,24,25,25,25,25,25,25,26,26,26,26,26,26,26,26
430,Liberia,,,,,10,10,12,11,10,11,12,12,13,14,15,15,15,16,16,17,18,18
434,Libyan Arab Jamahiriya,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
438,Liechtenstein,,,,,,,,,,,,,,,,,,,,,,
440,Lithuania,,,,,,,,87,87,87,87,87,87,87,87,87,87,87,87,87,,
442,Luxembourg,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
450,Madagascar,8,8,8,9,9,9,10,10,10,10,11,11,11,11,12,12,12,12,13,13,13,14
454,Malawi,39,39,40,41,41,42,43,43,44,45,46,46,47,48,48,49,50,50,51,52,52,53
458,Malaysia,84,85,86,87,88,88,89,90,91,92,92,93,94,94,95,96,96,96,96,96,96,96
462,Maldives,68,68,68,68,68,70,72,74,76,77,79,81,83,85,87,89,91,93,94,96,97,98
466,Mali,15,16,16,16,16,17,17,17,18,18,18,18,19,19,19,20,20,20,21,21,21,22
470,Malta,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
584,Marshall Islands,65,65,66,66,67,67,68,68,69,70,70,71,71,72,72,73,73,74,74,75,75,76
474,Martinique,,,,,,,,,,,,,92,92,92,92,92,92,92,92,92,92
478,Mauritania,16,16,16,16,17,18,18,19,19,20,21,21,22,22,23,24,24,25,26,26,26,27
480,Mauritius,89,89,89,89,89,89,89,89,89,89,89,89,89,90,90,90,90,90,90,90,90,91
175,Mayotte,,,,,,,,,,,,,,,,,,,,,,
484,Mexico,66,67,68,69,70,71,72,73,74,75,75,76,77,78,79,80,81,81,82,83,84,85
583,Micronesia,19,19,19,21,23,25,27,28,30,32,34,36,38,39,41,43,45,47,49,51,53,55
492,Monaco,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
496,Mongolia,,,,,50,50,50,49,49,49,49,50,50,50,51,51,51,52,52,52,53,53
499,Montenegro,,,,,,,,,90,90,90,90,90,90,90,90,90,90,90,90,90,90
500,Montserrat,70,71,72,73,74,75,76,77,78,79,80,81,82,83,83,83,83,83,,,,
504,Morocco,53,54,55,57,58,59,60,61,62,63,64,65,66,67,67,68,69,69,69,70,70,70
508,Mozambique,9,9,10,10,10,11,12,13,13,14,14,15,15,15,16,16,17,17,18,18,19,19
104,Myanmar,,55,55,55,55,55,56,58,59,61,62,63,65,66,68,69,70,72,73,75,76,77
516,Namibia,24,24,25,25,26,26,26,27,27,28,28,29,29,29,30,30,31,31,31,32,32,32
520,Nauru,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
524,Nepal,7,8,10,11,12,14,15,17,18,19,21,22,24,25,26,28,29,30,32,33,34,35
528,Netherlands,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
530,Netherlands Antilles,,,,,,,,,,,,,,,,,,,,,,
540,New Caledonia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
554,New Zealand,,,,,,,,,,,,,,,,,,,,,,
558,Nicaragua,43,44,44,45,45,46,46,47,47,48,48,48,49,49,50,50,51,51,52,52,52,52
562,Niger,4,5,5,5,5,6,6,6,6,7,7,7,8,8,8,8,9,9,9,9,10,10
566,Nigeria,38,38,37,37,37,36,36,36,35,35,34,34,34,33,33,33,32,32,32,31,31,31
570,Niue,,69,69,69,69,69,71,73,75,77,79,81,84,86,88,90,92,94,96,99,100,100
580,Northern Mariana Islands,84,85,86,86,87,88,89,90,91,91,92,93,94,95,95,96,97,98,98,98,98,98
578,Norway,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
512,Oman,82,82,83,84,84,85,86,86,87,88,89,90,91,92,92,93,94,95,96,97,97,97
586,Pakistan,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47
585,Palau,46,50,54,57,61,64,68,71,74,78,81,85,89,92,96,98,99,100,100,100,100,100
591,Panama,58,59,59,60,61,62,62,63,64,65,65,66,67,67,68,68,69,70,70,71,71,71
598,Papua New Guinea,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
600,Paraguay,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,70,70,71,71,
604,Peru,54,55,56,57,58,59,60,60,61,62,63,64,65,65,66,67,68,68,69,70,71,72
608,Philippines,57,58,59,59,60,61,62,63,64,65,65,66,67,68,69,70,71,71,72,73,74,74
616,Poland,,,,,,,89,89,89,89,89,89,89,89,89,89,89,89,89,,,
620,Portugal,94,94,95,95,95,96,96,97,97,97,98,98,98,99,99,99,100,100,100,100,100,100
630,Puerto Rico,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
634,Qatar,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
498,Republic of Moldova,,,76,76,76,76,76,77,77,78,79,79,80,80,81,82,82,83,84,85,85,86
638,Reunion,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
642,Romania,71,71,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,,,
643,Russian Federation,74,74,73,73,73,73,73,73,72,72,72,72,72,72,71,71,71,71,71,71,70,70
646,Rwanda,32,33,35,36,38,39,41,43,44,46,47,49,50,51,53,54,55,56,58,59,60,61
659,Saint Kitts and Nevis,,,,,,87,87,87,87,87,87,87,87,87,87,87,87,87,,,,
662,Saint Lucia,58,58,59,59,60,60,61,61,61,62,62,63,63,64,64,65,65,65,65,65,65,65
670,Saint Vincent and the Grenadines,63,64,65,66,67,68,69,70,71,72,73,74,75,76,76,76,76,76,,,,
882,Samoa,93,93,93,93,93,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
674,San Marino,,,,,,,,,,,,,,,,,,,,,,
678,Sao Tome and Principe,,,,,18,18,18,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34
682,Saudi Arabia,92,92,92,93,93,94,94,95,96,96,97,97,98,98,99,100,100,100,100,100,100,100
686,Senegal,36,37,37,38,39,40,40,41,42,42,43,44,45,45,46,47,48,48,49,50,51,51
688,Serbia,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,97,97,97,97,97,97,97
690,Seychelles,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
694,Sierra Leone,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13
702,Singapore,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
703,Slovakia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
705,Slovenia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
90,Solomon Islands,,,,,,,,,,,25,26,26,26,27,27,27,27,28,28,28,29
706,Somalia,,,,21,21,21,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,24
710,South Africa,,,,,,,,,,,,,,,,,,,,,,74
724,Spain,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
144,Sri Lanka,68,69,70,71,72,73,74,75,76,78,79,80,81,82,83,84,85,87,88,89,90,91
275,State of Palestine,,86,87,87,87,87,87,88,89,89,90,91,91,92,93,93,94,94,94,94,94,94
736,Sudan (former),27,27,27,27,27,27,27,26,26,26,25,25,25,25,24,24,24,23,23,23,22,24
740,Suriname,,,,,80,80,80,81,81,81,81,81,81,82,82,82,82,82,83,83,83,83
748,Swaziland,49,49,49,49,49,49,50,50,51,51,52,52,53,53,54,54,55,55,56,56,56,57
752,Sweden,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
756,Switzerland,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
760,Syrian Arab Republic,85,85,85,85,85,85,86,87,87,88,89,89,90,91,91,92,92,93,93,94,95,95
762,Tajikistan,,,,89,89,89,89,88,89,89,90,91,91,92,92,93,93,94,94,95,95,95
764,Thailand,82,83,84,85,86,87,88,88,89,90,91,92,93,94,94,94,94,94,94,93,93,93
807,Macedonia,,,,,,,,,,,90,90,90,90,90,90,90,90,91,91,91,91
626,Timor-Leste,,,,,,37,37,37,37,37,37,37,37,38,38,38,38,38,38,38,39,39
768,Togo,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11
772,Tokelau,41,41,41,41,41,45,49,52,56,60,63,67,71,75,78,82,86,89,93,93,93,93
776,Tonga,95,95,95,95,95,94,94,94,94,94,94,93,93,93,93,93,92,92,92,92,92,92
780,Trinidad and Tobago,93,93,93,93,93,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
788,Tunisia,73,74,75,76,77,78,79,79,80,81,82,83,84,84,85,86,86,87,88,88,89,90
792,Turkey,84,84,84,85,85,85,86,86,86,87,87,88,88,88,89,89,89,89,90,90,91,91
795,Turkmenistan,98,98,98,98,98,98,98,98,98,98,98,98,98,99,99,99,99,99,99,99,99,99
796,Turks and Caicos Islands,,,,,,81,81,81,81,81,81,81,81,81,81,81,81,81,,,,
798,Tuvalu,73,74,74,75,75,76,76,77,77,78,78,79,79,80,81,81,82,82,83,83,83,83
800,Uganda,27,28,28,28,29,29,29,30,30,31,31,31,32,32,32,33,33,34,34,34,35,35
804,Ukraine,,,,,97,97,97,97,97,97,95,95,95,95,95,95,95,94,94,94,94,94
784,United Arab Emirates,97,97,97,97,97,97,97,97,97,97,97,97,98,98,98,97,97,97,98,98,98,98
826,United Kingdom,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
834,Tanzania,7,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,12,12
840,United States,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
850,United States Virgin Islands,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
858,Uruguay,95,95,95,95,95,96,96,96,96,96,97,97,97,97,97,98,98,98,98,98,99,99
860,Uzbekistan,84,84,84,84,83,85,86,87,88,90,91,92,93,95,96,97,99,100,100,100,100,100
548,Vanuatu,,,35,35,36,36,36,37,39,40,42,43,45,46,48,49,51,52,53,55,56,58
862,Venezuela,82,83,83,84,85,86,86,87,87,88,89,89,90,90,91,91,91,91,,,,
704,Viet Nam,37,39,41,42,44,46,48,50,51,53,55,57,59,60,62,64,66,68,69,71,73,75
732,Western Sahara,,,,,,,,,,,,,,,,,,,,,,
887,Yemen,24,25,27,28,30,32,33,35,36,38,39,41,43,44,46,47,49,50,52,52,53,53
894,Zambia,42,42,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,42,42,42,42,42
716,Zimbabwe,40,41,41,41,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
