CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
156,China, ,22.9,22.6,20.7,18.1,16.6,15.5,15.1,14.8,14.4,14.4,14,14.1,14,13.7,13.4,13,12.5,11.9,11.6,11.4,11.4,11.4
170,Colombia, ,20.3,19.1,17.5,16,15.2,14.6,14.8,14.3,13.9,13.1,13.2,13.1,13.3,13.4,13.8,14,13.5,13,12.5,12.4,11.7,10.6
174,Comoros, ,41.4,43.2,47.7,48.4,48.2,48,53.5,59.2,65,67.1,66.4,61.8,59.6,58.7,58.6,57.6,57.5,59.5,62.5,65.4,65.9,65.3
178,Congo, ,42.4,42.7,43.4,44.5,45.4,45.3,43.7,40.5,36.5,32.6,29.4,28.6,28.1,30.9,31.9,33.8,33.5,33.8,35,35.3,35,33
184,Cook Islands, ,,,,,,,,,,,,,,,,,,,,,,
188,Costa Rica, ,0,0,0,0,0,5.4,5.5,0,0,0,0,0,5.2,5.5,5,0,0,0,0,5.1,7.3,8.2
384,Cote d'Ivoire, ,13.3,14.2,15,15.3,14.2,13.3,13.9,15.6,18.1,20,21.5,21.8,21.5,20.5,19.6,18.8,19,19.4,19.5,20.1,20.2,20.5
191,Croatia, ,,,,,,,,,,,,,,,,,,,,,,
192,Cuba, ,7.8,14.1,18.8,21.9,20,17.1,12.6,8.3,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Cyprus, ,,,,,,,,,,,,,,,,,,,,,,
203,Czech Republic, ,,,,,,,,,,,,,,,,,,,,,,
180,Democratic Republic of the Congo, ,,,,,,,,,,,,,,,,,,,,,,
208,Denmark, ,,,,,,,,,,,,,,,,,,,,,,
262,Djibouti, ,70.2,70.8,68.3,63.2,60.8,58.2,56.5,54,50.7,49.4,47.1,45.8,43.6,40.9,37.2,32.5,29.1,26.2,24.4,22.1,21,20.5
212,Dominica, ,0,5.2,5.4,5.1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Dominican Republic, ,32.5,29.2,26.8,24.6,24.9,25.7,27.3,26.4,25,22.3,21,22.1,23.1,23.2,20.9,18.3,17.2,16.3,16.2,15.6,15.8,15.6
218,Ecuador, ,26.4,27.1,23,22,19.4,18.7,18,17.3,19.1,20,21.2,22.1,22.3,22.3,21.8,21.7,21.4,20.5,19.6,19.1,18.4,16.3
818,Egypt, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,El Salvador, ,15.3,14.4,14.8,15.1,14.8,14.3,13.8,13.7,12.6,10.9,8.9,8.7,9.5,10.3,10.7,10.8,10.9,11.2,11.4,11.7,11.8,11.9
226,Equatorial Guinea, ,,,,,,,,,,,,,,,,,,,,,,
232,Eritrea, ,,,,75,72.4,71.6,71.7,73,75.6,76.5,77,75.9,76.1,75.4,75.6,74.7,74.2,71.7,69.4,66.4,63.6,61.3
233,Estonia, ,,,,,,,,,,,,,,,,,,,,,,
231,Ethiopia, ,,,,71,67.5,64.5,61.9,60.3,58.2,55.7,53.5,51.7,50.5,48.3,46.8,45.4,44.3,43.1,40.9,39.5,38.1,37.1
234,Faeroe Islands, ,,,,,,,,,,,,,,,,,,,,,,
238,Falkland Islands (Malvinas), ,,,,,,,,,,,,,,,,,,,,,,
242,Fiji, ,6.6,5.9,5.9,6.2,6.4,5.8,5.3,5.1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Finland, ,,,,,,,,,,,,,,,,,,,,,,
250,France, ,,,,,,,,,,,,,,,,,,,,,,
254,French Guiana, ,,,,,,,,,,,,,,,,,,,,,,
258,French Polynesia, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Gabon, ,9.5,8,9.3,9.1,8.6,7.4,6.9,6.4,5.9,5.9,6.5,6.9,7,6.5,6.1,5.8,6,6,6.2,6,6,5.6
270,Gambia, ,18.2,19.1,21.4,22.6,23.8,22.5,23.5,21.8,21.8,19.4,20,20.2,20.7,20.3,20.1,19.8,18.6,15.6,12,13,14.4,16
268,Georgia, ,,,,,,,,,,,,,,,,,,,,,,
276,Germany, ,,,,,,,,,,,,,,,,,,,,,,
288,Ghana, ,44.4,31.9,28,24.3,23.5,22.9,22.3,21.1,19.4,17.8,16.8,15.7,14.5,12.8,11.2,9.6,8.1,7,5.8,0,0,0
292,Gibraltar, ,,,,,,,,,,,,,,,,,,,,,,
300,Greece, ,,,,,,,,,,,,,,,,,,,,,,
304,Greenland, ,,,,,,,,,,,,,,,,,,,,,,
308,Grenada, ,17.5,17.9,18.5,19.6,21.6,22.8,24.5,27.2,30.7,31.6,31,29.4,28.2,27.5,26.8,26.6,26,25.1,23.1,20.6,19.2,18.7
312,Guadeloupe, ,,,,,,,,,,,,,,,,,,,,,,
316,Guam, ,,,,,,,,,,,,,,,,,,,,,,
320,Guatemala, ,16.9,17.9,18.5,18,19.9,23.6,26,27.9,27.7,27.2,25.4,25.4,26.8,29,29.8,30.4,30.6,30.5,29.5,29.4,29.8,30.5
324,Guinea, ,18.2,18.3,18.7,19.7,20.7,22.1,23.5,23.7,22.5,21.1,20.6,20.3,19.4,18.5,17.9,17.1,16.1,15.5,15.3,15.9,15.5,15.2
624,Guinea-Bissau, ,21.8,20.7,20.1,20,20.7,23,26.2,27,24.8,22.3,20.9,21.5,21.1,20.1,19,18.8,18,17.3,14.4,12.3,10.3,10.1
328,Guyana, ,22,20,17.7,15.2,14.2,11.7,10.1,8.7,8.4,7.9,7.7,7.8,8.2,8.3,8.7,9.2,9.8,10.3,8.1,6.5,0,5
332,Haiti, ,62.7,63.7,65,64.3,62.4,59.5,56.3,53.3,51.1,51.4,52.9,55.4,56.6,57.2,55.8,53.9,51.6,50.2,46.7,44.3,46.8,49.8
340,Honduras, ,22,21.9,20.9,20.1,19.2,18.6,18.3,18,18,17.2,16.6,15.6,15.6,15.5,15.2,14.5,13.5,12.8,11.7,10.8,9.6,8.7
348,Hungary, ,,,,,,,,,,,,,,,,,,,,,,
352,Iceland, ,,,,,,,,,,,,,,,,,,,,,,
356,India, ,25.5,26.1,27.5,27.7,24.9,22.3,21.6,20.2,20.5,21.1,22.5,21.6,21.5,21.4,21.5,20.1,19.1,19.1,18.9,18.5,17.4,17
360,Indonesia, ,22.2,21,19.4,17.8,16.4,16.1,17,18.1,19,19.9,19.8,19,17.7,17.3,17.1,16.7,15.5,14.3,12.8,11.3,9.9,9.1
364,Iran, ,0,0,0,0,0,0,0,0,0,0,0,0,5.1,5.3,5.7,6,5.9,5.4,5.2,5.1,0,0
368,Iraq, ,10,15.1,17,18.1,19.8,22.2,23.7,24.1,22.8,20.9,19.7,19.7,20.8,21.8,23.2,24.8,26,26.1,26,25.9,26,26.2
372,Ireland, ,,,,,,,,,,,,,,,,,,,,,,
376,Israel, ,,,,,,,,,,,,,,,,,,,,,,
380,Italy, ,,,,,,,,,,,,,,,,,,,,,,
388,Jamaica, ,10.1,9.6,8.4,8.1,8.1,8.4,8.2,8.2,8,7.4,7,6.6,6.7,6.8,7,7,7.1,7,8.1,8.7,9,8.6
392,Japan, ,,,,,,,,,,,,,,,,,,,,,,
400,Jordan, ,6.1,6.7,8.3,8.9,9.5,8.6,8.2,8.2,8.5,7.9,6.3,0,0,0,0,0,0,0,0,0,0,0
398,Kazakhstan, ,,,0,0,0,0,0,10.9,15.3,15.3,8.4,0,0,0,0,0,0,0,0,0,0,0
404,Kenya, ,34.8,38.2,37.3,35.3,32.1,32.7,33.7,33,32.6,32.2,33.9,35,36.2,34,30.5,27.5,27.8,27.8,27.5,26.3,26.6,25.8
296,Kiribati, ,9.1,7.9,7.7,7.2,7,7.2,7.4,7.8,7.4,7.3,7.1,7.3,7.5,7.1,6.9,6.5,6.5,6.2,6.5,6.9,7.4,7.6
408,"Korea, Democratic People's Republic of", ,23.7,26.3,27.8,31,34.1,37,36.7,36.3,36.6,37.8,36.6,35.7,33.1,33.1,34,36,38,39.4,40.2,37.7,34.5,31
410,"Korea, Republic of", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Kuwait, ,39.3,40.2,26.1,13.3,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Kyrgyzstan, ,,,17.7,17.7,16.6,13.8,12.6,12.6,15.8,16.8,17.6,15.2,12.6,10.2,9.6,9.7,10,9.3,9.3,8.3,7.6,5.9
418,Lao People's Democratic Republic, ,44.7,45.6,45.7,45.4,44,43.1,41.9,41.9,40.7,39.8,38.1,37.3,36,34.6,33.5,32.3,31.1,29.2,28.3,27.9,27.8,26.7
428,Latvia, ,,,,,,,,,,,,,,,,,,,,,,
422,Lebanon, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Lesotho, ,17,16.4,16.2,17.5,18.1,18.7,17.7,17.4,17.4,17.5,17.4,17.2,16.9,16.7,16.2,16.4,17,17.7,17.3,16.6,16.1,15.7
430,Liberia, ,29.6,30.2,34.9,40,42.2,39.8,36.6,34.2,33.9,34.8,34.4,35.4,33.5,31.4,29.8,29.4,29.7,29.3,29.4,30.2,30.2,28.6
434,Libyan Arab Jamahiriya, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Liechtenstein, ,,,,,,,,,,,,,,,,,,,,,,
440,Lithuania, ,,,,,,,,,,,,,,,,,,,,,,
442,Luxembourg, ,,,,,,,,,,,,,,,,,,,,,,
450,Madagascar, ,24.4,25.9,27.1,28.9,30.7,31.3,31.5,31.7,31.9,32.4,33.8,34.5,34.9,32.6,30.6,28.5,28.7,29.1,29.7,30.2,29.2,27.2
454,Malawi, ,45.2,45.9,46.2,41.6,38.7,35.4,33.3,30.4,28.2,26.7,26.7,27.2,28.1,27.9,26.4,24.7,23.4,22.9,23.1,23.2,22.3,20
458,Malaysia, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,Maldives, ,11.3,10.6,9.9,9.8,9.6,10.6,10.6,10.3,10.1,9.7,9.6,10.5,11.8,11.7,11.5,10.1,10.1,8.7,7.7,6.5,5.8,5.4
466,Mali, ,24.9,25.8,26.5,26.9,26.7,26.4,25.2,24.3,23.3,22.3,21.7,20.6,19.8,18.6,16.8,15,12.8,11.1,9.3,8.4,7.8,7.3
470,Malta, ,,,,,,,,,,,,,,,,,,,,,,
584,Marshall Islands, ,,,,,,,,,,,,,,,,,,,,,,
474,Martinique, ,,,,,,,,,,,,,,,,,,,,,,
478,Mauritania, ,12.9,12,12,11.7,11.6,10.4,9.7,9.4,9.5,9.7,9.7,9.1,9.2,9.2,9.8,8.9,8.4,7.6,7.8,8.5,8.7,7.8
480,Mauritius, ,8.6,8.5,8.3,8,7.5,7.6,7.5,7.5,7,6.7,6.5,6.4,6.3,6.2,5.9,5.9,6,5.8,5.8,5.5,5.5,5.4
175,Mayotte, ,,,,,,,,,,,,,,,,,,,,,,
484,Mexico, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Micronesia, ,,,,,,,,,,,,,,,,,,,,,,
492,Monaco, ,,,,,,,,,,,,,,,,,,,,,,
496,Mongolia, ,38.4,48.3,56.8,52.6,48.5,44.6,43.8,42.4,39.7,37.5,35.6,34.7,34.1,33.6,32.6,31.4,29.5,27,26.4,25.7,24.9,21.2
499,Montenegro, ,,,,,,,,,,,,,,,,,,,,,,
500,Montserrat, ,,,,,,,,,,,,,,,,,,,,,,
504,Morocco, ,6.7,7.9,8.2,8.1,7.2,6.8,6,6.1,6.4,6.6,6.4,5.9,5.5,5.4,5.3,5.3,5.2,5.1,5.3,5.3,5.2,5
508,Mozambique, ,57.8,59.9,60.3,57.1,52.1,46.8,45.4,45,45.3,45.1,44.8,43,41.1,40.1,39.9,40.4,40.4,40.7,39.7,39.2,38.6,36.8
104,Myanmar, ,,,,,,,,,,,,,,,,,,,,,,
516,Namibia, ,36.2,37.8,39.6,39.7,39,37.1,36.7,35.1,32.5,27.7,24.8,23.3,23.3,23.5,25.2,27.1,29,31.1,33.3,34.6,32.9,29.3
520,Nauru, ,,,,,,,,,,,,,,,,,,,,,,
524,Nepal, ,25.4,26.2,26.4,27.1,26.8,27.1,27,25.9,25.2,24.3,24.2,23.5,22.8,21.8,21.8,21.6,21.2,20,19.1,18.2,17.4,16
528,Netherlands, ,,,,,,,,,,,,,,,,,,,,,,
530,Netherlands Antilles, ,12,9.1,6.6,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
540,New Caledonia, ,6.3,6.7,7.4,7.7,8,7.6,7.2,6.7,7.3,7.1,6.9,6.4,6.7,6.9,6.9,6.8,6.9,7,5.9,5.1,0,0
554,New Zealand, ,,,,,,,,,,,,,,,,,,,,,,
558,Nicaragua, ,55.1,52.8,50.2,46.6,44.2,43.9,42.3,40.8,37.9,34.3,31.2,28.8,28.7,27.6,26.8,25.5,24.8,23.8,23.1,21.4,21.8,21.7
562,Niger, ,35.5,39.8,42.3,42.1,40.5,36,32.9,30.3,28.7,27.4,26,24.4,23,22.7,22,20.5,18,16.2,13,12.5,12.3,13.9
566,Nigeria, ,21.3,16.6,14.6,13.2,12.9,11.9,11.2,10.2,10.1,10.2,10.8,10.7,10,8.7,7.8,7.5,7.3,7.2,6.9,7,7.2,7.3
570,Niue, ,,,,,,,,,,,,,,,,,,,,,,
580,Northern Mariana Islands, ,,,,,,,,,,,,,,,,,,,,,,
578,Norway, ,,,,,,,,,,,,,,,,,,,,,,
512,Oman, ,,,,,,,,,,,,,,,,,,,,,,
586,Pakistan, ,27.2,27.1,24.6,23.8,23.2,23.3,23.8,23.7,23.5,23.8,25.4,26,25.1,23.3,22.2,21.2,20.3,19.5,19,18.3,18,17.2
585,Palau, ,,,,,,,,,,,,,,,,,,,,,,
591,Panama, ,23.3,21.7,19.4,21.1,22.8,26,23.1,24,25.3,27.5,25,20.5,20.7,20.8,21,17.6,14.9,12.8,12,11.3,10,8.7
598,Papua New Guinea, ,,,,,,,,,,,,,,,,,,,,,,
600,Paraguay, ,20.2,20,17.9,16.1,15.1,14.8,14.4,13.4,13.6,13,12.5,11,10.9,11.8,12.6,13.5,14.8,16.9,18.8,22.1,22.6,22.3
604,Peru, ,31.6,29,28.7,27.7,25.8,23.8,23,23.3,23.1,22.5,22,24,24.9,24.1,21.9,19.8,18.7,17.2,15.3,13.6,12.4,11.8
608,Philippines, ,24.5,25.5,24,23.7,21.7,21.7,22,22.4,22,21.3,21.3,21.9,21.3,20.7,19.7,18.2,16.6,15.7,16.5,17.7,17.3,16.2
616,Poland, ,,,,,,,,,,,,,,,,,,,,,,
620,Portugal, ,,,,,,,,,,,,,,,,,,,,,,
630,Puerto Rico, ,,,,,,,,,,,,,,,,,,,,,,
634,Qatar, ,,,,,,,,,,,,,,,,,,,,,,
498,Republic of Moldova, ,,,,,,,,,,,,,,,,,,,,,,
638,Reunion, ,,,,,,,,,,,,,,,,,,,,,,
642,Romania, ,,,,,,,,,,,,,,,,,,,,,,
643,Russian Federation, ,,,,,,,,,,,,,,,,,,,,,,
646,Rwanda, ,52.3,49.5,50.8,53.4,57.3,61,62.7,63.2,58.9,53.4,45.3,42.6,42.6,43.9,43.5,41.9,40.9,37.6,34.1,30.7,28.9,29.7
654,Saint Helena, ,,,,,,,,,,,,,,,,,,,,,,
659,Saint Kitts and Nevis, ,14.2,15.9,18.9,20.2,21.2,21.3,23,23.8,21.8,20,18.3,19.3,19.8,21.8,22.2,21.9,20,18.4,17.8,17.1,14.3,10.2
662,Saint Lucia, ,12.8,10.9,9.6,9.8,10.3,10.4,10.4,10.3,10.6,11.7,11.8,12.3,12.2,12.1,12.2,11.3,11.7,11.7,12.8,13.7,13.8,12.2
666,Saint Pierre and Miquelon, ,,,,,,,,,,,,,,,,,,,,,,
670,Saint Vincent and the Grenadines, ,20.1,18.8,19.8,20.3,22.4,22.2,20.7,18.1,15.9,14.7,12.9,10.9,9,8.5,8.1,7.4,6.8,6.2,6,5.7,5.4,5.5
882,Samoa, ,11,13.9,15.5,15.1,13.1,11.8,10.7,8.9,7.2,5.7,5,0,0,0,0,0,0,0,0,0,0,0
674,San Marino, ,,,,,,,,,,,,,,,,,,,,,,
678,Sao Tome and Principe, ,22.9,23,22.8,22.6,23.4,25.1,25.1,24.6,21.7,18.5,14.8,12.1,11.5,10.9,10.3,9,8,7.7,7.6,7.6,7.5,7.2
682,Saudi Arabia, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Senegal, ,22,22,23.6,22.5,24.8,25.6,26.9,26.1,25.4,24.4,24.7,23.8,22.5,20.1,18.4,16.8,15.6,15,15.9,19.3,21.5,21.6
688,Serbia, ,,,,,,,,,,,,,,,,,,,,,,
891,Serbia and Montenegro, ,,,,,,,,,,,,,,,,,,,,,,
690,Seychelles, ,16.5,14.5,11.8,10.6,9.3,8.3,7.8,8,8.5,9.1,11.1,11.5,11.6,9.6,8.8,8.2,8.2,8.9,8.9,8.7,8.5,8.3
694,Sierra Leone, ,42.5,42.2,40.9,39.1,37.1,36,35.7,36.8,39.6,41.3,41.3,40.6,39.9,39.5,37.3,35.3,34.1,34,33.6,32.1,30.7,29.4
702,Singapore, ,,,,,,,,,,,,,,,,,,,,,,
703,Slovakia, ,,,,,,,,,,,,,,,,,,,,,,
705,Slovenia, ,,,,,,,,,,,,,,,,,,,,,,
90,Solomon Islands, ,23.5,22.6,20.9,17.6,15.3,13.7,13.8,14,14.9,15.8,14.8,14.1,13.3,13.2,12.8,12.8,12.9,13.2,12.7,12.5,12.8,13.4
706,Somalia, ,,,,,,,,,,,,,,,,,,,,,,
710,South Africa, ,0,0,0,0,5.2,5.4,5.2,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,South Sudan, ,,,,,,,,,,,,,,,,,,,,,,
724,Spain, ,,,,,,,,,,,,,,,,,,,,,,
144,Sri Lanka, ,33.4,35.1,33.4,32.5,30.2,31.3,30.7,29.2,28.9,28.3,28.9,28.7,29.3,28.8,28,27,26.2,26,25.1,24.7,23.7,22.8
275,State of Palestine, ,,,,,,14.7,15,17.4,20.4,22.7,22.1,19.8,17.1,16,16.4,18.1,20.8,24,27,29.2,30.5,31.8
729,Sudan, ,,,,,,,,,,,,,,,,,,,,,,
736,Sudan (former), ,41.9,38.3,36.2,33.2,32.1,32,32.1,31.8,30.9,29.5,27.7,26.5,27.4,29,30.6,31.7,33.2,34.8,36.1,37,38.4,38.9
740,Suriname, ,17.5,16.4,17.2,16.7,16,15.5,15.3,16.6,16.8,18.1,17.7,18.1,18.2,17.8,16.8,15.4,15.2,14.9,14.5,12.9,11.7,10.2
748,Swaziland, ,15.8,16.7,16.9,19.1,20.6,23.7,25,24.5,21.4,19.2,17.8,17.2,15.3,15.3,16.7,19.1,21.3,23.2,27.8,32.1,35.5,35.8
752,Sweden, ,,,,,,,,,,,,,,,,,,,,,,
756,Switzerland, ,,,,,,,,,,,,,,,,,,,,,,
760,Syrian Arab Republic, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
762,Tajikistan, ,,,30.3,30.3,36,35.9,39.4,37.8,39.8,40.9,42.1,39.5,35.8,34.2,34,34.9,35.5,37.1,37.1,35,32.2,30.2
764,Thailand, ,43.3,41.3,39.7,38.3,33.7,29.6,25.6,24.7,22.3,20,16.9,15.6,14.5,12.9,11.4,9.5,9.6,9.6,9.2,7.9,6.8,5.8
807,The former Yugoslav Republic of Macedonia, ,,,,,,,,,,,,,,,,,,,,,,
626,Timor-Leste, ,41.8,36.4,34.4,32.7,34.8,35.2,39.1,39.4,40.2,36.9,31.9,28.5,26.5,27.3,27.6,28.6,29.7,29.3,28.6,32.8,36.5,38.3
768,Togo, ,34.8,36.9,34.2,30.8,28.1,26.7,26.4,26.4,27,26.4,25.6,24.4,22.6,21.4,20.5,20.5,20.7,20.9,20.5,18.9,17,15.5
772,Tokelau, ,,,,,,,,,,,,,,,,,,,,,,
776,Tonga, ,,,,,,,,,,,,,,,,,,,,,,
780,Trinidad and Tobago, ,12.4,13.9,16,16.2,15.5,15.1,14.9,15.3,14.3,13.3,12.9,13.6,14.7,14.8,14.1,13.3,12.6,12.3,11.1,10.1,9,7.6
788,Tunisia, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Turkey, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,Turkmenistan, ,,,9.2,9.2,10.4,10.4,10.9,9.8,9.7,9,8.4,7.5,6.5,5.9,5.9,5.7,5.4,0,0,0,0,0
796,Turks and Caicos Islands, ,,,,,,,,,,,,,,,,,,,,,,
798,Tuvalu, ,,,,,,,,,,,,,,,,,,,,,,
800,Uganda, ,27.1,28.5,29,28.7,30.9,32.2,31.3,28.7,26.7,26.9,26.3,25.5,25.3,26.2,27.8,29.3,30.5,31,31.6,32.9,32.3,30.1
804,Ukraine, ,,,,,,,,,,,,,,,,,,,,,,
784,United Arab Emirates, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,United Kingdom, ,,,,,,,,,,,,,,,,,,,,,,
834,United Republic of Tanzania, ,28.8,31.2,35.3,36.7,37.4,38.5,38.3,38.7,39.3,40.5,41.3,40.7,39.4,37.8,36.7,35.6,35.7,35.7,36.5,35.5,34.7,33
840,United States, ,,,,,,,,,,,,,,,,,,,,,,
850,United States Virgin Islands, ,,,,,,,,,,,,,,,,,,,,,,
858,Uruguay, ,7.6,5.3,0,5.3,5.2,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,5.7,6.2
860,Uzbekistan, ,,,0,0,0,5,6.3,9.3,10.5,13.5,15.7,16.3,15.2,12.9,11.2,9.7,9.3,8.7,8.1,7.4,6.5,5.7
548,Vanuatu, ,11.1,11.5,11.9,12,11.2,10,8.7,8.2,8.1,8.6,8.9,8.6,8.1,7.7,7.5,7.2,6.9,6.6,6.7,7.2,7.5,8.1
862,Venezuela, ,12.8,12.5,13.4,14.5,15.1,16.9,18.2,18.9,16.4,14.5,16.8,17.3,16.9,12.7,11.4,10.2,8.2,5.5,0,0,0,0
704,Viet Nam, ,48.3,43.6,38.1,32.7,31.5,31.5,29.5,26.4,22.4,19.9,18,16.2,14.9,14.3,14.1,13.9,13.4,12.5,11.8,10.8,9.4,8.3
