CountryCode,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
136,Cayman Islands,,,,,,,,,,,,,,,,,,,,,,
148,Chad,,,,,,,,,,,,,,,,,,,,,,
152,Chile,,6.05,6.8,2.43,5.65,9.8,4.18,4.6,1.43,1.5,3.39,3.05,1.05,0.86,4.12,2.42,-1.05,-0.12,0.66,-0.3,-1.92,0.94
344,"China, Hong Kong Special Administrative Region",,4.08,6.86,3.83,3.35,1.24,-1.45,2.1,-4.63,,,-0.85,2.75,3.95,5.95,5.36,5.01,3.93,1.11,-1.89,6.66,2.01
446,"China, Macao Special Administrative Region",,,,3.85,3.34,-0.88,-7.34,-1.32,-4.94,,,-1.97,8.96,12.31,18.95,0.13,2.52,0.94,-3.9,5.34,25.87,16.02
170,Colombia,,,,,,,,,,,,-0.73,1.98,-1.56,5.05,1.53,4.41,6.55,7.33,-3.48,0.73,
178,Congo,,,,,,,,,,,,,,,,,,,,,,
188,Costa Rica,,3.64,5.35,2.18,0.94,1.21,2.92,-1.5,2.34,8.21,1.58,-14.25,0.6,2.67,3.22,-1.38,5.79,2.29,0.91,-1,7.31,-0.38
191,Croatia,,,,,,,,,,,,,7.15,4.19,1.17,4.94,4.05,3.23,0.77,-5.2,2.7,3.25
192,Cuba,,,,,,,,,,,,,,,,,,,,,,
196,Cyprus,,0.43,4.81,,,,,,,,,-1.28,0.21,-1.74,1.31,0.48,1.42,-0.6,2.27,-1.25,0.14,3.02
203,Czech Republic,,,,,1.8,5.45,4.34,-0.14,1.22,3.85,4.9,2.69,1.17,5.14,5.33,5.47,5.6,3.72,1.44,-3.18,3.52,1.5
180,Democratic Republic of the Congo,,,,,,,,,,,,,,,,,,,,,,
208,Denmark,,2.09,1.93,2.6,6.78,0.54,1.98,1.17,2.01,1.46,3.22,0.66,0.24,0.98,1.15,1.92,1.44,1.65,-2.49,-2.86,3.99,1.23
262,Djibouti,,,,,,,,,,,,,,,,,,,,,,
212,Dominica,,,,,,,,,,,,,,,,,,,,,,
214,Dominican Republic,,,3.41,6.77,2.99,5.49,,,,-5.01,5.31,2.78,2.02,0.13,-2.14,7.49,6.07,4.06,1.75,5.07,-12.63,
218,Ecuador,,,,,,,,,,,,-5.28,,,-1.08,5.45,1.19,2.68,7.49,-1.6,3.79,4.5
818,Egypt,,4.99,0.28,0.77,0.3,3.94,3.19,,,2.51,,,0.65,,,,1.08,0.78,3.43,,,
222,El Salvador,,,,,,5.21,-2.42,3.74,-3.75,1.3,2.68,-2.22,2.51,-1.89,0.87,2.41,0,22.53,-5.01,-3.77,-0.07,
233,Estonia,,,,,,,,,5.86,4.68,11.92,4.86,5.63,6.32,5.25,6.67,3.47,6.02,-4.33,-5.32,7.84,1.49
231,Ethiopia,,,,,,,,,,,,,,,,,,,,,,
242,Fiji,,,,,,,,,,,,,,,,,,,0.44,-2.22,,
246,Finland,,-1.07,3.73,5.52,4.6,1.76,1.99,4.61,2.64,0.55,3.62,0.91,1.66,2.27,4.04,1.6,2.38,3.49,-1.4,-5.01,3.03,1.59
250,France,,0.19,1.99,-0.1,3.39,0.53,0.54,2.48,2.03,2.1,0.92,-0.55,0.05,-1.97,2.71,0.17,1.78,0.52,-1.39,-2.23,1.5,1.41
258,French Polynesia,,,,,,,,,,,,,,,,,,,,,,
266,Gabon,,,,,,,,,,,,,,,,,,,,,,
268,Georgia,,,,,,,,,,2.63,-4.07,2.66,7.68,12.57,7.71,12.03,9.22,15.18,8.85,-6.92,8.08,4.63
276,Germany,,,3.29,0.17,3.24,1.67,1.16,2.15,0.47,2.2,2.53,1.21,0.93,0.74,1.16,-1.03,1.51,1.01,-0.38,-4.97,3.47,0.57
288,Ghana,,,,,,,,,,-20.7,,,,,,,,,,,,
300,Greece,,5.51,-0.71,-2.54,0.09,1.18,1.09,4.04,0.4,4.14,4.3,4.96,-2.96,3.5,3.43,0.97,3.54,2.22,-1.3,-2.05,-2.34,-0.34
308,Grenada,,,,,,,,,,,,,,,,,,,,,,
316,Guam,,,,,,,,,,,,,,,,,,,,,,
320,Guatemala,,,,,,,,,,,,,,0.02,2.55,,,,,,,
324,Guinea,,,,,,,,,,,,,,,,,,,,,,
328,Guyana,,,,,,,,,,,,,,,,,,,,,,
332,Haiti,,,,,,,,,,,,,,,,,,,,,,
340,Honduras,,,-5.75,,,,-5.72,-0.21,0.67,-8.89,,,0.69,0.5,5.7,1.97,-0.62,2.9,-0.9,-6.73,-2.64,
348,Hungary,,,,6.23,5.11,1.87,1,3.18,2.66,0.14,2.96,3.39,4.44,2.49,5.37,3.93,3.14,0.22,2.11,-4.39,1.28,0.87
352,Iceland,,,-3.34,1.52,2.79,-2.77,4.6,4.91,2.09,0.41,2.31,2.17,1.62,2.3,8.37,3.82,-0.42,1.4,0.45,-0.56,-3.72,2.56
356,India,,,,,,,,,,,,,,,,,,,,,,
360,Indonesia,,,,,,11,0.62,3.08,-13.75,-0.51,3.73,2.54,,,1.74,5.43,3.84,,,2.32,2.92,5.04
364,Iran,,,,,,,,,,,,,,,,,,,,,,
368,Iraq,,,,,,,,,,,,,,,,,,,,,,
372,Ireland,,2.01,1.95,2.15,1.19,4.86,5.62,5.65,-0.93,3.34,3.92,1.72,3.36,2.44,2.07,-0.91,0.59,1.56,-2.27,1.33,3.92,2.87
376,Israel,,1.47,1.36,-0.55,0.07,1.45,2.98,1.98,2.5,0.25,5.09,-2.39,-1.18,-0.48,1.76,1.03,2.31,1.23,0.48,-1.45,1.38,1.72
380,Italy,,0.11,4.37,0.71,3.57,3.91,0.54,1.42,0.58,0.17,2.11,-0.25,-1.32,-1.41,0.01,0.37,0.31,0.66,-1.93,-3.94,2.49,0.02
388,Jamaica,,,,,,,,,,,,,,,,,,,,,,
392,Japan,,1.51,-0.2,0,0.82,1.88,2.18,0.43,-1.36,0.63,2.54,0.82,1.59,1.98,2.09,0.89,1.25,1.73,-0.61,-3.96,4.25,4.55
398,Kazakhstan,,,,,,,,,,,,,,4.98,6.6,,,,,0.61,4.51,5.07
404,Kenya,,,,,,,,,,,,,,,,,,,,,,
296,Kiribati,,,,,,,,,,,,,,,,,,,,,,
410,"Korea, Republic of",,6.07,3.88,4.89,5.18,6.13,4.76,2.87,-0.89,7.57,4.06,1.97,4.27,2.94,2.68,2.6,3.84,3.82,1.68,0.62,4.89,1.85
414,Kuwait,,,,,,,,,,,,,,,,,,,,,,
417,Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,
418,Lao People's Democratic Republic,,,,,,,,,,,,,,,,,,,,,,
428,Latvia,,,,,,,,3.74,5.16,6.24,10.34,5.72,3.78,5.43,6.83,9.25,6.73,6.94,-4.8,-6.15,4.13,2.25
422,Lebanon,,,,,,,,,,,,,,,,,,,,,,
426,Lesotho,,,,,,,,,,,,,,,,,,,,,,
430,Liberia,,,,,,,,,,,,,,,,,,,,,,
440,Lithuania,,,,,,,,10.87,14.12,-1.49,8.21,10.35,3.26,6.36,10,5.12,6.04,7.32,3.89,-8.47,6.77,3.77
442,Luxembourg,,5.19,0.35,4.22,3.88,3.06,-0.44,3.48,5.5,5.01,5.6,0.06,2.48,2.3,3.63,2.44,3.98,2.63,-0.48,-10.62,1.22,-0.13
450,Madagascar,,,,,,,,,,,,,,,,,,,,,,
454,Malawi,,,,,,,,,,,,,,,,,,,,,,
458,Malaysia,,,,4.9,,,0.12,5.19,-7.69,3.28,3.79,-0.43,3.34,2.28,5.61,4.64,3.22,3.65,3.64,-3.66,4.92,
462,Maldives,,,,,,,,,,,,,,,,,,,,,,
466,Mali,,,,,,,,,,,,,,,,,,,,,,
470,Malta,,,,,,,,,,,,-4.42,1.78,0.27,1.4,1.92,0.07,1.21,1.89,-3.14,0.65,-0.56
480,Mauritius,,,,,,,-1.16,5.44,4.33,1.44,8.33,1.07,2.26,2.61,7.5,0.54,2.14,5.24,2.08,1.89,1.85,4.06
484,Mexico,,,0.11,-1.59,2.87,-7.19,0.96,0.95,2.21,2.69,4.28,-0.4,-1.47,0.53,0.6,2.58,1.65,1.55,-1.08,-4.9,-0.75,3.29
492,Monaco,,,,,,,,,,,,,,,,,,,,,,
496,Mongolia,,,,,,,,,,,,,,,7.83,5.28,,,,,,
499,Montenegro,,,,,,,,,,,,,,,,,,,2.47,-2.04,4.56,10.26
504,Morocco,,,,,,,,,,,5.93,7.82,0.82,1.6,2.46,2.03,7.6,0.55,5.09,3.79,2.48,3.51
508,Mozambique,,,,,,,,,,,,,,,,,,,,,,
516,Namibia,,,,,,,,,,,,9.06,,,,,,,,,,19.17
524,Nepal,,,,,,,,,,,,,,,,,,,,,,
528,Netherlands,,0.16,-1.46,0.86,1.94,1.97,1.17,0.59,0.89,1.9,0.57,-0.67,-1.29,0.97,2.54,1.93,1.52,1.43,0.27,-3.71,4.37,1.01
540,New Caledonia,,,,,,,,,,,,,,,,,,,,,,
554,New Zealand,,0.88,0.81,4.24,0.92,-0.28,0.38,1.21,1.07,3.55,0.71,1.02,1.58,1.72,0.24,0.3,-1.59,1.11,-2.16,0.62,-0.56,-0.62
558,Nicaragua,,0.29,,,,,,,,-0.06,-1.81,,,,3.96,-0.9,2.45,5.42,-1.79,,,
562,Niger,,,,,,,,,,,,,,,,,,,,,,
566,Nigeria,,,,,,,,,,,,,,,,,,,,,,
580,Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,
578,Norway,,4.28,3.83,2.99,3.35,1.98,2.54,2.22,0.35,1.53,2.71,1.59,1.28,1.74,3.5,2.1,-0.73,-0.77,-3.15,-1.03,0.66,0.05
512,Oman,,,,,,,,,,,,,,,,,,,,,,
586,Pakistan,,9.15,4.03,-1.04,1.24,4.56,,,-2.58,,,,,,,,,4.13,,,,
591,Panama,,,-1,1.05,0.85,-2.35,,,4.2,1.23,5.04,-9.58,-3.84,-0.06,2.77,2.37,6.42,6.99,5.09,2.5,6.51,7.27
600,Paraguay,,,,,,,,,,-3.52,-7.82,2.06,3.48,-3.11,-3.83,3.7,5.99,2.14,1.81,-8.63,14.95,-1.13
608,Philippines,,-2.51,-3.6,-0.08,1.39,2.51,-0.88,3.5,2.82,0.21,5.51,-3.12,0.52,3.01,3.4,2.51,4.2,3.68,2.54,-1.48,4.53,0.68
616,Poland,,,,5.63,7.1,5.99,4.98,5.54,4.02,7.23,7.23,3.49,4.56,5.12,3.99,1.27,2.75,2.25,1.4,1.19,3.3,3.25
620,Portugal,,1.48,3,-1.11,1.27,4.89,2.27,1.59,1.27,2.66,1.63,0.16,0.26,-0.53,1.47,0.78,0.72,2.16,-0.55,-0.14,2.93,1.21
630,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,
634,Qatar,,,,,,,,,,,,,,,,,,-24.53,,,,
498,Republic of Moldova,,,,,,,,,,,,7.2,7.36,18.28,10.72,7.28,9.9,3.9,7.44,-0.7,10.93,3.68
642,Romania,,,,,,,6.07,-8.32,-3.91,-0.53,3.27,6.58,16.29,9.69,9.39,6.1,5.85,5.3,7.74,-5.31,-1.61,3.59
643,Russian Federation,,,,-5.2,-7.57,-2.94,-1.96,6.07,-2.44,-1.21,6.46,4.96,2.38,7.61,5.83,4.98,7.08,5.9,4.66,-5.59,3.56,2.97
646,Rwanda,,,,,,,,,,,,,,,,,,,,,,
659,Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,
662,Saint Lucia,,,,,,,,,,,,,,,11.19,-7.13,6.08,-3.38,,,,
670,Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,
882,Samoa,,,,,,,,,,,,,,,,,,,,,,
674,San Marino,,,,,,,,,,,,,,,,,,,,,,
678,Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,
682,Saudi Arabia,,,,,,,,,,,2.65,-1.1,-1.64,,,,,-1.04,1.21,-1.88,,
686,Senegal,,,,,,,,,,,,,,,,,,,,,,
688,Serbia,,,,,,,,,,,,,,,,,,4.41,-2.31,5.13,9.76,
690,Seychelles,,,,,,,,,,,,,,,,,,,,,,
694,Sierra Leone,,,,,,,,,,,,,,,-3.15,,,,,,,
702,Singapore,,17.63,5.09,10.53,7.88,,,5.98,-1.78,4.48,,,4.78,2.52,7.37,,,6.17,1.16,-1.9,9.3,3
703,Slovakia,,,,,4.93,4.02,3.19,5.36,4.7,3.15,2.85,2.41,4.4,2.97,4.79,4.45,4.33,7.87,2.43,-2.2,6.35,1.86
705,Slovenia,,,,,4.58,0,4.96,2.35,2.2,7.22,3.69,0.63,4.34,4.35,-0.71,3.37,4.53,4.27,2.45,-6.56,2.91,3.01
90,Solomon Islands,,,,,,,,,,,,,,,,,,,,,,
710,South Africa,,,,,,1.86,10.89,3.22,-19.2,-7.31,-9.09,1.06,4.63,4.28,2.55,-0.7,0.49,5.17,-0.59,1.59,5.86,1.77
724,Spain,,1.79,2.99,3.43,3.08,0.29,-0.1,0.64,0.59,-0.7,-0.17,0.21,0.99,0.39,-4.07,-1.89,-0.01,0.39,1.38,3.24,2.01,2.37
144,Sri Lanka,,5.26,5.52,1.98,4,4.01,0.42,5.07,-2.94,3.73,2.18,-0.37,-0.56,-1.51,0.01,4.49,13.92,7.76,-2.45,4.16,6.7,
275,State of Palestine,,,,,,,,,,,,0.83,-4.78,,,,,,,,,
740,Suriname,,,,-1.39,10.55,-4.48,,,,,,,,,,,,,,,,
748,Swaziland,,,,,,,,,,,,,,,,,,,,,,
752,Sweden,,0.62,3.25,3.99,4.9,2.38,2.52,3.87,2.66,2.63,1.52,-0.55,2.13,2.67,4.82,1.91,2.41,0.76,-1.74,-3.19,5.56,1.73
756,Switzerland,,,0.22,0.17,2.17,-0.43,-0.34,2.42,0.91,0.66,3.14,-0.2,-0.49,0.07,2.51,2.3,1.78,2.07,-0.41,-2.84,2.73,-0.05
760,Syrian Arab Republic,,,,,,,,,,,-1.48,9.6,3.88,8.54,,,,,6.62,2.81,2.05,
762,Tajikistan,,,,,,,,,,,,,,,-6.19,,,,,,,
764,Thailand,,,,,,,,-4.14,-7.66,4.61,1.85,0.69,,,3.26,2.9,4.97,2.84,0.55,-2.38,6.72,-1
807,Macedonia,,,,,,,,6.59,-1.98,3.34,,,,5.87,9.05,0.08,0.39,2.61,1.71,-4.21,1.62,1.68
626,Timor-Leste,,,,,,,,,,,,,,,,,,,,,,
768,Togo,,,,,,,,,,,,,,,,,,,,,,
776,Tonga,,,,,,,,,,,,,,,,,,,,,,
780,Trinidad and Tobago,,-4.21,-2.83,-1.11,0.8,0.12,0.97,-0.78,3.38,2.23,3.24,,,,,,10.84,4.51,1.02,,,
788,Tunisia,,,,,,,,,,,,,,,,,2.67,3.58,2.29,1.65,0.53,
792,Turkey,,-3.21,4.1,13.24,-11.84,4.82,4.32,7.53,-0.41,-4.55,9.12,-5.45,7.03,6.28,17.8,6.05,5.02,3.08,-1.51,-5.2,2.79,1.68
796,Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,
798,Tuvalu,,,,,,,,,,,,,,,,,,,,,,
800,Uganda,,,,,,,,,,,,,,,,,,,,,,
804,Ukraine,,,,,,,,,,2.2,8.66,10.51,,,,0.79,,,,,3.82,4.9
784,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,
826,United Kingdom,,1.21,2.43,3.66,3.66,2.02,1.96,1.68,2.62,1.96,2.87,1.98,1.88,2.83,2.21,0.46,1.65,3.02,-2.16,-1.83,1.4,-0.06
834,Tanzania,,,,,,,,,,,,,15.5,,,,,-2.86,,,,
840,United States,,0.65,2.73,1.36,1.74,1.04,2.3,2.21,2.89,3.28,1.59,1.06,2.16,1.62,2.35,1.27,0.74,0.78,0.11,0.25,3.62,1.12
548,Vanuatu,,,,,,,,,,,,,,,,,,,,,,
862,Venezuela,,4.87,1.73,-1.37,-4.54,-1.49,-3.17,1.44,-5.73,-5.17,1.15,-4.34,-9.79,,,,,5.2,1.98,-3.36,-2.04,2.06
704,Viet Nam,,,,,,,,7.49,1.9,1.57,6.1,5.16,3.98,4.7,4.89,,,,,,,
887,Yemen,,,,,,,,,,,,,,,,-8.54,-0.15,0.12,0.61,0.97,19.79,
894,Zambia,,,,,,,,,,,,,,,,,,,,,,
716,Zimbabwe,,,,,,,,,,,,,,,,,,,,,,
